text	label
"to hell with #Rioters
to hell with #shariahlaw 
to hell with #socialists
to hell with #communists
to hell with #marxists
to hell with #blmterrorists 
to hell with #flagburners 
to hell with #criminals
to hell with #earlyrelease 
to hell with #theRICOact
to hell with #farmmurders 
to hell with #bibleburning 
to hell with #unpatrioticliberals 
to hell with #theUnitedNations
to hell with the #quarantine
to hell with #corruptpoliticians
to hell with #defundthepolice"	1
Revolutionary Communist Party USA Leader Announces He's Backing Biden	0
7 Non Traditional Ways To Start A Fire  The Out Door Wear	0
They openly admit to get rid of all Republicans!! We need to go after these guys to eliminate targeting of our people and party. Lets take their asses down!!!	1
I'm not sure if the news media knows that no one gives a shit about kamala on-her-knees harris. thinks, says, or does. to the democrat party her pressence is nothing more than a cheap bundle of balloons from Party City taped to the cake table so you know its a party. Americans are smarter then this... and disposable red party cups are more useful to Americans then than Biden will ever be.... this is a damn joke. the whole damn Democrat party can fuck off...	1
"""We're America's Frontline doctors. We're here only to help American patients and the American nation heal. We have a lot of information to share. Americans are riveted and captured by fear at the moment.""

""We are not held down by the virus as much as we're being held down by the spider web of fear; that spider web is all around us, and it's constricting us, and it's draining the life blood of the American people; American society and American economy. This does not make sense."	0
We chumps are relaxing thisSaturday	0
the 2020 election: fuckery is afoot | Monster Hunter Nation	1
Parler Free Speech Social Network	0
Telling the Future Before it Happens  Todd Hampson and Pastor J.D. Farag	0
Really selfish.	0
So the Supreme Court has no spine and is in bed with China too. Maybe we need to start exercising our right to protest as thugs too.	1
Everything I have seen and read amounts to treason by biden and his cronies. My son says the USA shouldn't waste a bullet and 'hang em high'	1
"What? Did they just admit that Republicans multiply more because we dont believe in Abortion?

#Prolife #Abortion #EqualityForTheUnborn 

That is why we win."	0
"The ridiculousness of this election allowed the American people to fully see the decline of the United States, strictly speaking, the decline of the entire West and the true identity of the driving force behind it.
 That is CCP's BGY, which uses the economic depression effect of 1.4 billion slaves to defraud the worlds wealth in an attempt to control the worlds evil purpose.
 I wonder if this election is part of the trap to catch Satan disciples? But I still pray that the righteous force win soon!
A country has been controlled by tyrant is caused by people's lazy, greed and imbecility."	0
"According to new official figures, half of #Irans population live in absolute poverty.

More signs of the mullahs' regime destroying Iran for 41 years & counting."	0
Are Face Masks Effective? The Evidence.  Swiss Policy Research	0
Oh the  wonderful  life of homosexuals ....they driven by perverse  love  and will destroy all before them	1
We will not be silenced! Apple is threatening to take Parler off the App Store. This is communism ladies and gentlemen. Something my family lived through and escaped from, they now are seeing it happen in this country. Disgusting!	0
ALL in Washington ARE elites. They want their cushy lifestyles provided to them by the American people. Why do you think their first concern is about how to get re-elected? They vote themselves pay raises and perks while denying the American people what was promised. It's disgusting. Until enough people rise up and say no more, things will never change in this country but instead will only get worse. Wake up America. If you choose to do nothing, don't screech about how horrible this nation is a few years from now..... And it will be if left unchallenged. Because you had a chance to do something about it and you didn't.	0
MOLTO BUONA: Dr. Fauci: Trumps Travel Bans May Prevent U.S. From Becoming Another Italy.	0
"New Video! Please Share

One Of The Most Censored People On The Planet Shocked The World Winning Her GOP Primary. Laura Loomer Actually Pulled Off Winning The Nomination In Florida

The Media Totally Reacted Normally....

Watch & Share!"	0
"We are at the PRECIPICE.
[SWAMP] FIGHTING BACK
Remain CALM.
We are here for a reason.
Patriots are in control.
Q"	1
Adam Shiff and Ed Buck are sexual predators and murderers of young black boys while luring them into their drug and sex dens and drugging them until they pass out so Adam and Ed can rape them. Why is Adam Shiff still in Congress and why are these two sexual predators still on the streets luring young black boys. Justice needs to be served for the families of the young black boys that has lost their lives to these per vets. Adam Shiff has countlessly said that nobody is above the law, this is my opinion but the evidence is on the internet. Youre a sick bastard Adam!	1
another good listen	0
".

Sometimes I post stupid shut ...

& Fuck up my Spelling....

& ....

"" Trust me....

This won't be the Lurst Time..""

~ The Wolf...."	0
"Fauci warns US could 'be in for a bad fall' if coronavirus treatments don't work

This guy is a clown"	1
"So speaker Pelosi is loosing some support if her own party members. That evil bitch, Yes, I said that, needed to go way long ago. While we insist on changes in our great country, A mandatory retirement as well as term limits of 2 years needs to be established for these lifers. Well, Facebook has me in jail once again for calling out Democrats and liberals for the evil they have become. Fb even controls speaking the truth . ZuckerBerg is another huge part of the evil amongst us. 
Heaven help the once United States of America. 70 million good patriots must not give up."	1
I know how to stop election fraud! Start hanging traitors for treason (through legal process) and how much you wanna bet!? No one would dare try to pull this f$&kery again! We should start with the Sec of state of GA! He is a total disgrace! A pos maggot subhuman bottom feeding parasite like many gop. He saying there is nothing to see with a smoking gun video highlights his guilt! He better lawyer up! #gitmo then #gallows	1
"Remember the days when #Democrats & the #Globalists scorned us for merely describing Muslims who kill others in the name of religion as #radical #extremists. 
Now, the Democrats are attacking #JudgeAmyConeyBarrett for living as a peaceful #catholic."	1
The Gospel is not globalism. It is not environmentalism. It is not multiculturalism. It is not the EU or the UN. The Gospel is the Gospel.	0
We are all Americans 	0
Deep State Bumbler Accidentally Exposes Himself Spreading Conspiracies About Russia Over 8Chan - Tea Party News	0
Is There Anyone that Still Thinks of these People as Journalists?	0
Sidney. Can you verify this affidavit?	0
Not shocking. This nasty pos smoked pot as DA. Yet hung ever joint smoker that came across her desk. Putting them in jail. Laughing about it JUST LIKE HILLARY DID on hidden mic. About getting the 45 yr old rapist off. After abducting and raping a 14 yr old in the back of a van... The woman committed suicide when Bill & Hillary lied their way into the WH by trafficking Tons of drugs and thousands of childern while Billary was AK Governor...	1
"To dishonestly misinterpret Acts 2:38 is not an act of theological virtue, it is a sin committed.

Acts 2:38 Then Peter said unto them, Repent, and be baptized every one of you in the name of Jesus Christ for the remission of sins, and ye shall receive the gift of the Holy Ghost. (King James Version)

Many interpret the ""for"" to mean you are baptized because your sins have already been forgiven. Note: Most Baptists believe that to be true.

For does not men ""because of."" If ""for"" means ""because of,"" why is there no translation that translates it that way?"	0
The Democrat Party runs the corrupt MSM. MSM is the enemy of our Constitution & thus The Democrat Party is also the enemy of the American people. #WalkAway #KAG	1
"Our modern mass communications world is run by spies.

These immoral people have manipulated our governments and modern life from their private office suites at CNN, NBC, BBC, Daily Mail, Daily Telegraph, The Times, Washington Post, New York Times, Chicago Tribune, Facebook, Google, Alphabet, YouTube, Instagram, Yahoo!, Twitter, Lockheed Martin, Booz Allen Hamilton, Halliburton, PayPal, Palantir, Symantec, Cloudflare, Entrust, L3, AT&T, IBM, Microsoft, Dell, Apple, Verizon, Atlantic Crossing, Orange, British Telecom, Deutsche Telecom, Nokia, Broadcom, Qualcomm, etc."	0
Outcry over Louis Farrakhan Rant Calling Prominent Jews Including Alan Dershowitz 'Satan'	1
"People Of Color?!?!
So what the hell am I Translucent?!?!"	0
Man Aggressively Harasses Woman For Not Wearing Mask At Arizona Hobby Lobby	0
"You are a convicted felon who had a stolen gun....Check

You are running with a hate group..Check

You assaulted a 17 yr old who was running away...Check

You under estimated the preparedness
Of a person who knows how to use a
Rifle, in a self defense stance...Check

You run towards the 17 yr old, with said glock. Ready to do harm to 17 yr old. You
Were wearing a hat that read ""PARAMEDIC""....17 yr old blows away 90% of your bicep...You sit and cry like a soy boy that you are, in need of a PARAMEDIC!

CONGRATS Gaige Grosskreutz, 2nd Place finalist of the 1st Annual Kenosha Quick Draw Competition! Your participation trophy is on the way

Seeing you cry like a bitch....Priceless "	1
"PRAYING this is an accurate report!

#lockThemUP #corruptdemocrats"	0
Almost Honest - A.F. Branco Cartoon - Conservative Daily News	0
Trump Says He's 'Ready' To Send Another Round of $1,200 Stimulus Checks	1
These Communist dictator governors are stomping and peeing and shiting all over your constitution you people need to wake up and read it!	1
Hodge Twins	0
Democrats need to accept the results of the election! Trump won and everyone knows it! At midnight on Election night he won, any votes after that dont matter! If you dont accept President Trumps win then you are a communist!	0
I just finished reading Animal Farm. Just as Napoleon and the rest of the pigs did the things they said they would never do, we see the left doing the same, blame the other side for the things they do.	1
Watch: Screeching Woman With Tape Measure Lectures Others For Not Social-Distancing | Zero Hedge	0
The wall update	0
David Bossie: Democrats voting to impeach Trump abuse their power and bring great shame upon House	0
People are not going to fully understand the WHOLESALE depravity of the Clinton regime and the Democratic satanist cabal whores.	1
Far Left Cheers As Homeless Group Seizes Hotel Near Tacoma; City Leaders Negotiating With Group As Police Refuse To Intervene	0
"#BLM or #BlackLivesMatter is a #Terrorist group the SAME as #Antifa is!!!

They consist of brainwashed young people who have been literally brainwashed by #Marxist professors and teachers!!!

This is the result of Teacher's Unions and of school boards who allow radical Marxists to indoctrinate instead of teach!!

They ALL belong in jail!!!
The teachers, the school boards, the radical scumbag Marxist teachers, and the KIDS themselves!!!

It's time to send them ALL to #Prison!!!

ANY OTHER ACTION MAKES GOVERNMENT COMPLICIT!!!

If you don't lock them up then you ARE HELPING THEM!!! PERIOD!!!"	1
"EVEN DISGUSTING OBAMA DIDNT WANT TO SUPPORT PEDO BIDEN.

#GODWINS #GODALWAYSWINS #SAVETHECHILDREN #Q #QANON #WWG1WGA #MAGA #TRUMP2020 #TRUMP #USA #WETHEPEOPLE #CONSERVATIVE #REPUBLICAN #AMERICAN #AMERICAFIRST #PROMISESMADEPROMISESKEPT #KAGA #FREEDOM #TRUMPSUPPORTERS #DRAINTHESWAMP #THEGREATAWAKENING #DIGITALSOLDIER #CALMBEFORETHESTORM #PEDOJOE #PIZZAGATE #PEDOWOOD #OBAMAGATE #CLINTONS #DEEPSTATE #ADRENOCHROME #TRUTH #WOKE #WAKEUPAMERICA"	0
